"","liczba_przypadkow","stan_rekordu_na","powiat_miasto"
"14094",NA,NA,NA
"14095",NA,NA,NA
"14096",NA,NA,NA
"14097",NA,NA,NA
"14098",NA,NA,NA
"14099",NA,NA,NA
"14100",NA,NA,NA
"14101",NA,NA,NA
"14102",NA,NA,NA
"14103",NA,NA,NA
"14104",NA,NA,NA
"14105",NA,NA,NA
"14106",NA,NA,NA
"14107",NA,NA,NA
"14108",NA,NA,NA
"14109",NA,NA,NA
"14110",NA,NA,NA
"14111",NA,NA,NA
"14112",NA,NA,NA
"14113",NA,NA,NA
"14114",NA,NA,NA
"14115",NA,NA,NA
"14116",NA,NA,NA
"14117",NA,NA,NA
"14118",NA,NA,NA
"14119",NA,NA,NA
"14120",NA,NA,NA
"14121",NA,NA,NA
"14122",NA,NA,NA
"14123",NA,NA,NA
"14124",NA,NA,NA
"14125",NA,NA,NA
"14126",NA,NA,NA
"14127",NA,NA,NA
"14128",NA,NA,NA
"14129",NA,NA,NA
"14130",NA,NA,NA
"14131",NA,NA,NA
"14132",NA,NA,NA
"14133",NA,NA,NA
"14134",NA,NA,NA
"14135",NA,NA,NA
"14136",NA,NA,NA
"14137",NA,NA,NA
"14138",NA,NA,NA
"14139",NA,NA,NA
"14140",NA,NA,NA
"14141",NA,NA,NA
"14142",NA,NA,NA
"14143",NA,NA,NA
"14144",NA,NA,NA
"14145",NA,NA,NA
"14146",NA,NA,NA
"14147",NA,NA,NA
"14148",NA,NA,NA
"14149",NA,NA,NA
"14150",NA,NA,NA
"14151",NA,NA,NA
"14152",NA,NA,NA
"14153",NA,NA,NA
"14154",NA,NA,NA
"14155",NA,NA,NA
"14156",NA,NA,NA
"14157",NA,NA,NA
"14158",NA,NA,NA
"14159",NA,NA,NA
"14160",NA,NA,NA
"14161",NA,NA,NA
"14162",NA,NA,NA
"14163",NA,NA,NA
"14164",NA,NA,NA
"14165",NA,NA,NA
"14166",NA,NA,NA
"14167",NA,NA,NA
"14168",NA,NA,NA
"14169",NA,NA,NA
"14170",NA,NA,NA
"14171",NA,NA,NA
"14172",NA,NA,NA
"14173",NA,NA,NA
"14174",NA,NA,NA
"14175",NA,NA,NA
"14176",NA,NA,NA
"14177",NA,NA,NA
"14178",NA,NA,NA
"14179",NA,NA,NA
"14180",NA,NA,NA
"14181",NA,NA,NA
"14182",NA,NA,NA
"14183",NA,NA,NA
"14184",NA,NA,NA
"14185",NA,NA,NA
"14186",NA,NA,NA
"14187",NA,NA,NA
"14188",NA,NA,NA
"14189",NA,NA,NA
"14190",NA,NA,NA
"14191",NA,NA,NA
"14192",NA,NA,NA
"14193",NA,NA,NA
"14194",NA,NA,NA
"14195",NA,NA,NA
"14196",NA,NA,NA
"14197",NA,NA,NA
"14198",NA,NA,NA
"14199",NA,NA,NA
"14200",NA,NA,NA
"14201",NA,NA,NA
"14202",NA,NA,NA
"14203",NA,NA,NA
"14204",NA,NA,NA
"14205",NA,NA,NA
"14206",NA,NA,NA
"14207",NA,NA,NA
"14208",NA,NA,NA
"14209",NA,NA,NA
"14210",NA,NA,NA
"14211",NA,NA,NA
"14212",NA,NA,NA
"14213",NA,NA,NA
"14214",NA,NA,NA
"14215",NA,NA,NA
"14216",NA,NA,NA
"14217",NA,NA,NA
"14218",NA,NA,NA
"14219",NA,NA,NA
"14220",NA,NA,NA
"14221",NA,NA,NA
"14222",NA,NA,NA
"14223",NA,NA,NA
"14224",NA,NA,NA
"14225",NA,NA,NA
"14226",NA,NA,NA
"14227",NA,NA,NA
"14228",NA,NA,NA
"14229",NA,NA,NA
"14230",NA,NA,NA
"14231",NA,NA,NA
"14232",NA,NA,NA
"14233",NA,NA,NA
"14234",NA,NA,NA
"14235",NA,NA,NA
"14236",NA,NA,NA
"14237",NA,NA,NA
"14238",NA,NA,NA
"14239",NA,NA,NA
"14240",NA,NA,NA
"14241",NA,NA,NA
"14242",NA,NA,NA
"14243",NA,NA,NA
"14244",NA,NA,NA
"14245",NA,NA,NA
"14246",NA,NA,NA
"14247",NA,NA,NA
"14248",NA,NA,NA
"14249",NA,NA,NA
"14250",NA,NA,NA
"14251",NA,NA,NA
"14252",NA,NA,NA
"14253",NA,NA,NA
"14254",NA,NA,NA
"14255",NA,NA,NA
"14256",NA,NA,NA
"14257",NA,NA,NA
"14258",NA,NA,NA
"14259",NA,NA,NA
"14260",NA,NA,NA
"14261",NA,NA,NA
"14262",NA,NA,NA
"14263",NA,NA,NA
"14264",NA,NA,NA
"14265",NA,NA,NA
"14266",NA,NA,NA
"14267",NA,NA,NA
"14268",NA,NA,NA
"14269",NA,NA,NA
"14270",NA,NA,NA
"14271",NA,NA,NA
"14272",NA,NA,NA
"14273",NA,NA,NA
"14274",NA,NA,NA
"14275",NA,NA,NA
"14276",NA,NA,NA
"14277",NA,NA,NA
"14278",NA,NA,NA
"14279",NA,NA,NA
"14280",NA,NA,NA
"14281",NA,NA,NA
"14282",NA,NA,NA
"14283",NA,NA,NA
"14284",NA,NA,NA
"14285",NA,NA,NA
"14286",NA,NA,NA
"14287",NA,NA,NA
"14288",NA,NA,NA
"14289",NA,NA,NA
"14290",NA,NA,NA
"14291",NA,NA,NA
"14292",NA,NA,NA
"14293",NA,NA,NA
"14294",NA,NA,NA
"14295",NA,NA,NA
"14296",NA,NA,NA
"14297",NA,NA,NA
"14298",NA,NA,NA
"14299",NA,NA,NA
"14300",NA,NA,NA
"14301",NA,NA,NA
"14302",NA,NA,NA
"14303",NA,NA,NA
"14304",NA,NA,NA
"14305",NA,NA,NA
"14306",NA,NA,NA
"14307",NA,NA,NA
"14308",NA,NA,NA
"14309",NA,NA,NA
"14310",NA,NA,NA
"14311",NA,NA,NA
"14312",NA,NA,NA
"14313",NA,NA,NA
"14314",NA,NA,NA
"14315",NA,NA,NA
"14316",NA,NA,NA
"14317",NA,NA,NA
"14318",NA,NA,NA
"14319",NA,NA,NA
"14320",NA,NA,NA
"14321",NA,NA,NA
"14322",NA,NA,NA
"14323",NA,NA,NA
"14324",NA,NA,NA
"14325",NA,NA,NA
"14326",NA,NA,NA
"14327",NA,NA,NA
"14328",NA,NA,NA
"14329",NA,NA,NA
"14330",NA,NA,NA
"14331",NA,NA,NA
"14332",NA,NA,NA
"14333",NA,NA,NA
"14334",NA,NA,NA
"14335",NA,NA,NA
"14336",NA,NA,NA
"14337",NA,NA,NA
"14338",NA,NA,NA
"14339",NA,NA,NA
"14340",NA,NA,NA
"14341",NA,NA,NA
"14342",NA,NA,NA
"14343",NA,NA,NA
"14344",NA,NA,NA
"14345",NA,NA,NA
"14346",NA,NA,NA
"14347",NA,NA,NA
"14348",NA,NA,NA
"14349",NA,NA,NA
"14350",NA,NA,NA
"14351",NA,NA,NA
"14352",NA,NA,NA
"14353",NA,NA,NA
"14354",NA,NA,NA
"14355",NA,NA,NA
"14356",NA,NA,NA
"14357",NA,NA,NA
"14358",NA,NA,NA
"14359",NA,NA,NA
"14360",NA,NA,NA
"14361",NA,NA,NA
"14362",NA,NA,NA
"14363",NA,NA,NA
"14364",NA,NA,NA
"14365",NA,NA,NA
"14366",NA,NA,NA
"14367",NA,NA,NA
"14368",NA,NA,NA
"14369",NA,NA,NA
"14370",NA,NA,NA
"14371",NA,NA,NA
"14372",NA,NA,NA
"14373",NA,NA,NA
"14374",NA,NA,NA
"14375",NA,NA,NA
"14376",NA,NA,NA
"14377",NA,NA,NA
"14378",NA,NA,NA
"14379",NA,NA,NA
"14380",NA,NA,NA
"14381",NA,NA,NA
"14382",NA,NA,NA
"14383",NA,NA,NA
"14384",NA,NA,NA
"14385",NA,NA,NA
"14386",NA,NA,NA
"14387",NA,NA,NA
"14388",NA,NA,NA
"14389",NA,NA,NA
"14390",NA,NA,NA
"14391",NA,NA,NA
"14392",NA,NA,NA
"14393",NA,NA,NA
"14394",NA,NA,NA
"14395",NA,NA,NA
"14396",NA,NA,NA
"14397",NA,NA,NA
"14398",NA,NA,NA
"14399",NA,NA,NA
"14400",NA,NA,NA
"14401",NA,NA,NA
"14402",NA,NA,NA
"14403",NA,NA,NA
"14404",NA,NA,NA
"14405",NA,NA,NA
"14406",NA,NA,NA
"14407",NA,NA,NA
"14408",NA,NA,NA
"14409",NA,NA,NA
"14410",NA,NA,NA
"14411",NA,NA,NA
"14412",NA,NA,NA
"14413",NA,NA,NA
"14414",NA,NA,NA
"14415",NA,NA,NA
"14416",NA,NA,NA
"14417",NA,NA,NA
"14418",NA,NA,NA
"14419",NA,NA,NA
"14420",NA,NA,NA
"14421",NA,NA,NA
"14422",NA,NA,NA
"14423",NA,NA,NA
"14424",NA,NA,NA
"14425",NA,NA,NA
"14426",NA,NA,NA
"14427",NA,NA,NA
"14428",NA,NA,NA
"14429",NA,NA,NA
"14430",NA,NA,NA
"14431",NA,NA,NA
"14432",NA,NA,NA
"14433",NA,NA,NA
"14434",NA,NA,NA
"14435",NA,NA,NA
"14436",NA,NA,NA
"14437",NA,NA,NA
"14438",NA,NA,NA
"14439",NA,NA,NA
"14440",NA,NA,NA
"14441",NA,NA,NA
"14442",NA,NA,NA
"14443",NA,NA,NA
"14444",NA,NA,NA
"14445",NA,NA,NA
"14446",NA,NA,NA
"14447",NA,NA,NA
"14448",NA,NA,NA
"14449",NA,NA,NA
"14450",NA,NA,NA
"14451",NA,NA,NA
"14452",NA,NA,NA
"14453",NA,NA,NA
"14454",NA,NA,NA
"14455",NA,NA,NA
"14456",NA,NA,NA
"14457",NA,NA,NA
"14458",NA,NA,NA
"14459",NA,NA,NA
"14460",NA,NA,NA
"14461",NA,NA,NA
"14462",NA,NA,NA
"14463",NA,NA,NA
"14464",NA,NA,NA
"14465",NA,NA,NA
"14466",NA,NA,NA
"14467",NA,NA,NA
"14468",NA,NA,NA
"14469",NA,NA,NA
"14470",NA,NA,NA
"14471",NA,NA,NA
"14472",NA,NA,NA
"14473",NA,NA,NA
"14474",NA,NA,NA
"14475",NA,NA,NA
"14476",NA,NA,NA
"14477",NA,NA,NA
"14478",NA,NA,NA
"14479",NA,NA,NA
"14480",NA,NA,NA
"14481",NA,NA,NA
"14482",NA,NA,NA
"14483",NA,NA,NA
"14484",NA,NA,NA
"14485",NA,NA,NA
"14486",NA,NA,NA
"14487",NA,NA,NA
"14488",NA,NA,NA
"14489",NA,NA,NA
"14490",NA,NA,NA
"14491",NA,NA,NA
"14492",NA,NA,NA
"14493",NA,NA,NA
"14494",NA,NA,NA
"14495",NA,NA,NA
"14496",NA,NA,NA
"14497",NA,NA,NA
"14498",NA,NA,NA
"14499",NA,NA,NA
"14500",NA,NA,NA
"14501",NA,NA,NA
"14502",NA,NA,NA
"14503",NA,NA,NA
"14504",NA,NA,NA
"14505",NA,NA,NA
"14506",NA,NA,NA
"14507",NA,NA,NA
"14508",NA,NA,NA
"14509",NA,NA,NA
"14510",NA,NA,NA
"14511",NA,NA,NA
"14512",NA,NA,NA
"14513",NA,NA,NA
"14514",NA,NA,NA
"14515",NA,NA,NA
"14516",NA,NA,NA
"14517",NA,NA,NA
"14518",NA,NA,NA
"14519",NA,NA,NA
"14520",NA,NA,NA
"14521",NA,NA,NA
"14522",NA,NA,NA
"14523",NA,NA,NA
"14524",NA,NA,NA
"14525",NA,NA,NA
"14526",NA,NA,NA
"14527",NA,NA,NA
"14528",NA,NA,NA
"14529",NA,NA,NA
"14530",NA,NA,NA
"14531",NA,NA,NA
"14532",NA,NA,NA
"14533",NA,NA,NA
"14534",NA,NA,NA
"14535",NA,NA,NA
"14536",NA,NA,NA
"14537",NA,NA,NA
"14538",NA,NA,NA
"14539",NA,NA,NA
"14540",NA,NA,NA
"14541",NA,NA,NA
"14542",NA,NA,NA
"14543",NA,NA,NA
"14544",NA,NA,NA
"14545",NA,NA,NA
"14546",NA,NA,NA
"14547",NA,NA,NA
"14548",NA,NA,NA
"14549",NA,NA,NA
"14550",NA,NA,NA
"14551",NA,NA,NA
"14552",NA,NA,NA
"14553",NA,NA,NA
"14554",NA,NA,NA
"14555",NA,NA,NA
"14556",NA,NA,NA
"14557",NA,NA,NA
"14558",NA,NA,NA
"14559",NA,NA,NA
"14560",NA,NA,NA
"14561",NA,NA,NA
"14562",NA,NA,NA
"14563",NA,NA,NA
"14564",NA,NA,NA
"14565",NA,NA,NA
"14566",NA,NA,NA
"14567",NA,NA,NA
"14568",NA,NA,NA
"14569",NA,NA,NA
"14570",NA,NA,NA
"14571",NA,NA,NA
"14572",NA,NA,NA
"14573",NA,NA,NA
"14574",NA,NA,NA
"14575",NA,NA,NA
"14576",NA,NA,NA
"14577",NA,NA,NA
"14578",NA,NA,NA
"14579",NA,NA,NA
"14580",NA,NA,NA
"14581",NA,NA,NA
"14582",NA,NA,NA
"14583",NA,NA,NA
"14584",NA,NA,NA
"14585",NA,NA,NA
"14586",NA,NA,NA
"14587",NA,NA,NA
"14588",NA,NA,NA
"14589",NA,NA,NA
"14590",NA,NA,NA
"14591",NA,NA,NA
"14592",NA,NA,NA
"14593",NA,NA,NA
"14594",NA,NA,NA
"14595",NA,NA,NA
"14596",NA,NA,NA
"14597",NA,NA,NA
"14598",NA,NA,NA
"14599",NA,NA,NA
"14600",NA,NA,NA
"14601",NA,NA,NA
"14602",NA,NA,NA
"14603",NA,NA,NA
"14604",NA,NA,NA
"14605",NA,NA,NA
"14606",NA,NA,NA
"14607",NA,NA,NA
"14608",NA,NA,NA
"14609",NA,NA,NA
"14610",NA,NA,NA
"14611",NA,NA,NA
"14612",NA,NA,NA
"14613",NA,NA,NA
"14614",NA,NA,NA
"14615",NA,NA,NA
"14616",NA,NA,NA
"14617",NA,NA,NA
"14618",NA,NA,NA
"14619",NA,NA,NA
"14620",NA,NA,NA
"14621",NA,NA,NA
"14622",NA,NA,NA
"14623",NA,NA,NA
"14624",NA,NA,NA
"14625",NA,NA,NA
"14626",NA,NA,NA
"14627",NA,NA,NA
"14628",NA,NA,NA
"14629",NA,NA,NA
"14630",NA,NA,NA
"14631",NA,NA,NA
"14632",NA,NA,NA
"14633",NA,NA,NA
"14634",NA,NA,NA
"14635",NA,NA,NA
"14636",NA,NA,NA
"14637",NA,NA,NA
"14638",NA,NA,NA
"14639",NA,NA,NA
"14640",NA,NA,NA
"14641",NA,NA,NA
"14642",NA,NA,NA
"14643",NA,NA,NA
"14644",NA,NA,NA
"14645",NA,NA,NA
"14646",NA,NA,NA
"14647",NA,NA,NA
"14648",NA,NA,NA
"14649",NA,NA,NA
"14650",NA,NA,NA
"14651",NA,NA,NA
"14652",NA,NA,NA
"14653",NA,NA,NA
"14654",NA,NA,NA
"14655",NA,NA,NA
"14656",NA,NA,NA
"14657",NA,NA,NA
"14658",NA,NA,NA
"14659",NA,NA,NA
"14660",NA,NA,NA
"14661",NA,NA,NA
"14662",NA,NA,NA
"14663",NA,NA,NA
"14664",NA,NA,NA
"14665",NA,NA,NA
"14666",NA,NA,NA
"14667",NA,NA,NA
"14668",NA,NA,NA
"14669",NA,NA,NA
"14670",NA,NA,NA
"14671",NA,NA,NA
"14672",NA,NA,NA
"14673",NA,NA,NA
"14674",NA,NA,NA
"14675",NA,NA,NA
"14676",NA,NA,NA
"14677",NA,NA,NA
"14678",NA,NA,NA
"14679",NA,NA,NA
"14680",NA,NA,NA
"14681",NA,NA,NA
"14682",NA,NA,NA
"14683",NA,NA,NA
"14684",NA,NA,NA
"14685",NA,NA,NA
"14686",NA,NA,NA
"14687",NA,NA,NA
"14688",NA,NA,NA
"14689",NA,NA,NA
"14690",NA,NA,NA
"14691",NA,NA,NA
"14692",NA,NA,NA
"14693",NA,NA,NA
"14694",NA,NA,NA
"14695",NA,NA,NA
"14696",NA,NA,NA
"14697",NA,NA,NA
"14698",NA,NA,NA
"14699",NA,NA,NA
"14700",NA,NA,NA
"14701",NA,NA,NA
"14702",NA,NA,NA
"14703",NA,NA,NA
"14704",NA,NA,NA
"14705",NA,NA,NA
"14706",NA,NA,NA
"14707",NA,NA,NA
"14708",NA,NA,NA
"14709",NA,NA,NA
"14710",NA,NA,NA
"14711",NA,NA,NA
"14712",NA,NA,NA
"14713",NA,NA,NA
"14714",NA,NA,NA
"14715",NA,NA,NA
"14716",NA,NA,NA
"14717",NA,NA,NA
"14718",NA,NA,NA
"14719",NA,NA,NA
"14720",NA,NA,NA
"14721",NA,NA,NA
"14722",NA,NA,NA
"14723",NA,NA,NA
"14724",NA,NA,NA
"14725",NA,NA,NA
"14726",NA,NA,NA
"14727",NA,NA,NA
"14728",NA,NA,NA
"14729",NA,NA,NA
"14730",NA,NA,NA
"14731",NA,NA,NA
"14732",NA,NA,NA
"14733",NA,NA,NA
"14734",NA,NA,NA
"14735",NA,NA,NA
"14736",NA,NA,NA
"14737",NA,NA,NA
"14738",NA,NA,NA
"14739",NA,NA,NA
"14740",NA,NA,NA
"14741",NA,NA,NA
"14742",NA,NA,NA
"14743",NA,NA,NA
"14744",NA,NA,NA
"14745",NA,NA,NA
"14746",NA,NA,NA
"14747",NA,NA,NA
"14748",NA,NA,NA
"14749",NA,NA,NA
"14750",NA,NA,NA
"14751",NA,NA,NA
"14752",NA,NA,NA
"14753",NA,NA,NA
"14754",NA,NA,NA
"14755",NA,NA,NA
"14756",NA,NA,NA
"14757",NA,NA,NA
"14758",NA,NA,NA
"14759",NA,NA,NA
"14760",NA,NA,NA
"14761",NA,NA,NA
"14762",NA,NA,NA
"14763",NA,NA,NA
"14764",NA,NA,NA
"14765",NA,NA,NA
"14766",NA,NA,NA
"14767",NA,NA,NA
"14768",NA,NA,NA
"14769",NA,NA,NA
"14770",NA,NA,NA
"14771",NA,NA,NA
"14772",NA,NA,NA
"14773",NA,NA,NA
"14774",NA,NA,NA
"14775",NA,NA,NA
"14776",NA,NA,NA
"14777",NA,NA,NA
"14778",NA,NA,NA
"14779",NA,NA,NA
"14780",NA,NA,NA
"14781",NA,NA,NA
"14782",NA,NA,NA
"14783",NA,NA,NA
"14784",NA,NA,NA
"14785",NA,NA,NA
"14786",NA,NA,NA
"14787",NA,NA,NA
"14788",NA,NA,NA
"14789",NA,NA,NA
"14790",NA,NA,NA
"14791",NA,NA,NA
"14792",NA,NA,NA
"14793",NA,NA,NA
"14794",NA,NA,NA
"14795",NA,NA,NA
"14796",NA,NA,NA
"14797",NA,NA,NA
"14798",NA,NA,NA
"14799",NA,NA,NA
"14800",NA,NA,NA
"14801",NA,NA,NA
"14802",NA,NA,NA
"14803",NA,NA,NA
"14804",NA,NA,NA
"14805",NA,NA,NA
"14806",NA,NA,NA
"14807",NA,NA,NA
"14808",NA,NA,NA
"14809",NA,NA,NA
"14810",NA,NA,NA
"14811",NA,NA,NA
"14812",NA,NA,NA
"14813",NA,NA,NA
"14814",NA,NA,NA
"14815",NA,NA,NA
"14816",NA,NA,NA
"14817",NA,NA,NA
"14818",NA,NA,NA
"14819",NA,NA,NA
"14820",NA,NA,NA
"14821",NA,NA,NA
"14822",NA,NA,NA
"14823",NA,NA,NA
"14824",NA,NA,NA
"14825",NA,NA,NA
"14826",NA,NA,NA
"14827",NA,NA,NA
"14828",NA,NA,NA
"14829",NA,NA,NA
"14830",NA,NA,NA
"14831",NA,NA,NA
"14832",NA,NA,NA
"14833",NA,NA,NA
"14834",NA,NA,NA
"14835",NA,NA,NA
"14836",NA,NA,NA
"14837",NA,NA,NA
"14838",NA,NA,NA
"14839",NA,NA,NA
"14840",NA,NA,NA
"14841",NA,NA,NA
"14842",NA,NA,NA
"14843",NA,NA,NA
"14844",NA,NA,NA
"14845",NA,NA,NA
"14846",NA,NA,NA
"14847",NA,NA,NA
"14848",NA,NA,NA
"14849",NA,NA,NA
"14850",NA,NA,NA
"14851",NA,NA,NA
"14852",NA,NA,NA
"14853",NA,NA,NA
"14854",NA,NA,NA
"14855",NA,NA,NA
"14856",NA,NA,NA
"14857",NA,NA,NA
"14858",NA,NA,NA
"14859",NA,NA,NA
"14860",NA,NA,NA
"14861",NA,NA,NA
"14862",NA,NA,NA
"14863",NA,NA,NA
"14864",NA,NA,NA
"14865",NA,NA,NA
"14866",NA,NA,NA
"14867",NA,NA,NA
"14868",NA,NA,NA
"14869",NA,NA,NA
"14870",NA,NA,NA
"14871",NA,NA,NA
"14872",NA,NA,NA
"14873",NA,NA,NA
"14874",NA,NA,NA
"14875",NA,NA,NA
"14876",NA,NA,NA
"14877",NA,NA,NA
"14878",NA,NA,NA
"14879",NA,NA,NA
"14880",NA,NA,NA
"14881",NA,NA,NA
"14882",NA,NA,NA
"14883",NA,NA,NA
"14884",NA,NA,NA
"14885",NA,NA,NA
"14886",NA,NA,NA
"14887",NA,NA,NA
"14888",NA,NA,NA
"14889",NA,NA,NA
"14890",NA,NA,NA
"14891",NA,NA,NA
"14892",NA,NA,NA
"14893",NA,NA,NA
"14894",NA,NA,NA
"14895",NA,NA,NA
"14896",NA,NA,NA
"14897",NA,NA,NA
"14898",NA,NA,NA
"14899",NA,NA,NA
"14900",NA,NA,NA
"14901",NA,NA,NA
"14902",NA,NA,NA
"14903",NA,NA,NA
"14904",NA,NA,NA
"14905",NA,NA,NA
"14906",NA,NA,NA
"14907",NA,NA,NA
"14908",NA,NA,NA
"14909",NA,NA,NA
"14910",NA,NA,NA
"14911",NA,NA,NA
"14912",NA,NA,NA
"14913",NA,NA,NA
"14914",NA,NA,NA
"14915",NA,NA,NA
"14916",NA,NA,NA
"14917",NA,NA,NA
"14918",NA,NA,NA
"14919",NA,NA,NA
"14920",NA,NA,NA
"14921",NA,NA,NA
"14922",NA,NA,NA
"14923",NA,NA,NA
"14924",NA,NA,NA
"14925",NA,NA,NA
"14926",NA,NA,NA
"14927",NA,NA,NA
"14928",NA,NA,NA
"14929",NA,NA,NA
"14930",NA,NA,NA
"14931",NA,NA,NA
"14932",NA,NA,NA
"14933",NA,NA,NA
"14934",NA,NA,NA
"14935",NA,NA,NA
"14936",NA,NA,NA
"14937",NA,NA,NA
"14938",NA,NA,NA
"14939",NA,NA,NA
"14940",NA,NA,NA
"14941",NA,NA,NA
"14942",NA,NA,NA
"14943",NA,NA,NA
"14944",NA,NA,NA
"14945",NA,NA,NA
"14946",NA,NA,NA
"14947",NA,NA,NA
"14948",NA,NA,NA
"14949",NA,NA,NA
"14950",NA,NA,NA
"14951",NA,NA,NA
"14952",NA,NA,NA
"14953",NA,NA,NA
"14954",NA,NA,NA
"14955",NA,NA,NA
"14956",NA,NA,NA
"14957",NA,NA,NA
"14958",NA,NA,NA
"14959",NA,NA,NA
"14960",NA,NA,NA
"14961",NA,NA,NA
"14962",NA,NA,NA
"14963",NA,NA,NA
"14964",NA,NA,NA
"14965",NA,NA,NA
"14966",NA,NA,NA
"14967",NA,NA,NA
"14968",NA,NA,NA
"14969",NA,NA,NA
"14970",NA,NA,NA
"14971",NA,NA,NA
"14972",NA,NA,NA
"14973",NA,NA,NA
"14974",NA,NA,NA
"14975",NA,NA,NA
"14976",NA,NA,NA
"14977",NA,NA,NA
"14978",NA,NA,NA
"14979",NA,NA,NA
"14980",NA,NA,NA
"14981",NA,NA,NA
"14982",NA,NA,NA
"14983",NA,NA,NA
"14984",NA,NA,NA
"14985",NA,NA,NA
"14986",NA,NA,NA
"14987",NA,NA,NA
"14988",NA,NA,NA
"14989",NA,NA,NA
"14990",NA,NA,NA
"14991",NA,NA,NA
"14992",NA,NA,NA
"14993",NA,NA,NA
"14994",NA,NA,NA
"14995",NA,NA,NA
"14996",NA,NA,NA
"14997",NA,NA,NA
"14998",NA,NA,NA
"14999",NA,NA,NA
"15000",NA,NA,NA
"15001",NA,NA,NA
"15002",NA,NA,NA
"15003",NA,NA,NA
"15004",NA,NA,NA
"15005",NA,NA,NA
"15006",NA,NA,NA
"15007",NA,NA,NA
"15008",NA,NA,NA
"15009",NA,NA,NA
"15010",NA,NA,NA
"15011",NA,NA,NA
"15012",NA,NA,NA
"15013",NA,NA,NA
"15014",NA,NA,NA
"15015",NA,NA,NA
"15016",NA,NA,NA
"15017",NA,NA,NA
"15018",NA,NA,NA
"15019",NA,NA,NA
"15020",NA,NA,NA
"15021",NA,NA,NA
"15022",NA,NA,NA
"15023",NA,NA,NA
"15024",NA,NA,NA
"15025",NA,NA,NA
"15026",NA,NA,NA
"15027",NA,NA,NA
"15028",NA,NA,NA
"15029",NA,NA,NA
"15030",NA,NA,NA
"15031",NA,NA,NA
"15032",NA,NA,NA
"15033",NA,NA,NA
"15034",NA,NA,NA
"15035",NA,NA,NA
"15036",NA,NA,NA
"15037",NA,NA,NA
"15038",NA,NA,NA
"15039",NA,NA,NA
"15040",NA,NA,NA
"15041",NA,NA,NA
"15042",NA,NA,NA
"15043",NA,NA,NA
"15044",NA,NA,NA
"15045",NA,NA,NA
"15046",NA,NA,NA
"15047",NA,NA,NA
"15048",NA,NA,NA
"15049",NA,NA,NA
"15050",NA,NA,NA
"15051",NA,NA,NA
"15052",NA,NA,NA
"15053",NA,NA,NA
"15054",NA,NA,NA
"15055",NA,NA,NA
"15056",NA,NA,NA
"15057",NA,NA,NA
"15058",NA,NA,NA
"15059",NA,NA,NA
"15060",NA,NA,NA
"15061",NA,NA,NA
"15062",NA,NA,NA
"15063",NA,NA,NA
"15064",NA,NA,NA
"15065",NA,NA,NA
"15066",NA,NA,NA
"15067",NA,NA,NA
"15068",NA,NA,NA
"15069",NA,NA,NA
"15070",NA,NA,NA
"15071",NA,NA,NA
"15072",NA,NA,NA
"15073",NA,NA,NA
"15074",NA,NA,NA
"15075",NA,NA,NA
"15076",NA,NA,NA
"15077",NA,NA,NA
"15078",NA,NA,NA
"15079",NA,NA,NA
"15080",NA,NA,NA
"15081",NA,NA,NA
"15082",NA,NA,NA
"15083",NA,NA,NA
"15084",NA,NA,NA
"15085",NA,NA,NA
"15086",NA,NA,NA
"15087",NA,NA,NA
"15088",NA,NA,NA
"15089",NA,NA,NA
"15090",NA,NA,NA
"15091",NA,NA,NA
"15092",NA,NA,NA
"15093",NA,NA,NA
"15094",NA,NA,NA
"15095",NA,NA,NA
"15096",NA,NA,NA
"15097",NA,NA,NA
"15098",NA,NA,NA
"15099",NA,NA,NA
"15100",NA,NA,NA
"15101",NA,NA,NA
"15102",NA,NA,NA
"15103",NA,NA,NA
"15104",NA,NA,NA
"15105",NA,NA,NA
"15106",NA,NA,NA
"15107",NA,NA,NA
"15108",NA,NA,NA
"15109",NA,NA,NA
"15110",NA,NA,NA
"15111",NA,NA,NA
"15112",NA,NA,NA
"15113",NA,NA,NA
"15114",NA,NA,NA
"15115",NA,NA,NA
"15116",NA,NA,NA
"15117",NA,NA,NA
"15118",NA,NA,NA
"15119",NA,NA,NA
"15120",NA,NA,NA
"15121",NA,NA,NA
"15122",NA,NA,NA
"15123",NA,NA,NA
"15124",NA,NA,NA
"15125",NA,NA,NA
"15126",NA,NA,NA
"15127",NA,NA,NA
"15128",NA,NA,NA
"15129",NA,NA,NA
"15130",NA,NA,NA
"15131",NA,NA,NA
"15132",NA,NA,NA
"15133",NA,NA,NA
"15134",NA,NA,NA
"15135",NA,NA,NA
"15136",NA,NA,NA
"15137",NA,NA,NA
"15138",NA,NA,NA
"15139",NA,NA,NA
"15140",NA,NA,NA
"15141",NA,NA,NA
"15142",NA,NA,NA
"15143",NA,NA,NA
"15144",NA,NA,NA
"15145",NA,NA,NA
"15146",NA,NA,NA
"15147",NA,NA,NA
"15148",NA,NA,NA
"15149",NA,NA,NA
"15150",NA,NA,NA
"15151",NA,NA,NA
"15152",NA,NA,NA
"15153",NA,NA,NA
"15154",NA,NA,NA
"15155",NA,NA,NA
"15156",NA,NA,NA
"15157",NA,NA,NA
"15158",NA,NA,NA
"15159",NA,NA,NA
"15160",NA,NA,NA
"15161",NA,NA,NA
"15162",NA,NA,NA
"15163",NA,NA,NA
"15164",NA,NA,NA
"15165",NA,NA,NA
"15166",NA,NA,NA
"15167",NA,NA,NA
